qid,title,filename,question,sentence,summarized_paragraph,sec_id,par_id,data_rule_1,extra_rule_1,bool_rule_1,data_rule_2,extra_rule_2,bool_rule_2,data_rule_3,extra_rule_3,bool_rule_3,FinalRatings,avg_grammar_rating,unique_pseudonyms,count_unique_pseudonyms,avg_answerability_rating,sum_yes_meaningful,sum_no_meaning,sum_maybe_meaning,FinalRatings_not_has_anon_sheep,uniq_psudo_not_has_anon_sheep,find_anon_elephant_in_FinalRatings,qid_is_332
19,Paul of Venice,stanford.library.sydney.edu.au/entries/paul-venice/index.html,What is the remote principle?,"the remote principle, on the other hand, is just what the immanent principle presupposes, but whose presence and absence alone are insufficient for causing the existence or disappearance of an individual.","Paul successfully reconciles the Scotistic approach with certain Thomistic theses. Paul claims that the principle of individuation is twofold, immanent and remote. The immanent principle is the one whose presence necessarily entails the existence of the individual it constitutes. The remote principle, on the other hand, is just what the immanent Principle presupposes, but whose presence and absence alone are insufficient for causing the existence or disappearance of an individual.  This means that the relationship between common natures and singulars is ultimately grounded on individuated. No actual universality and no instantiation is possible without individuations.",6.0,7.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
20,Paul of Venice,stanford.library.sydney.edu.au/entries/paul-venice/index.html,What is the need for further and higher activity on the part of the soul?,"in order to have the concept of man, there is need of a further and higher activity on the part of the soul.","In Nicoletti’s view the phantasm is a representation of the thing which started the process of knowing. The intentio singularis vaga still contains a sort of logical description of the generic matter which the singular thing is made of. For example, when we apprehend Socrates as a man, we know human essence just as instantiated by a singular item, and not in itself, as a specific type. In order to have the concept of man, there is need of a further and higher activity on the part of the soul. This further activity is the proper action of the active intellect.",7.0,7.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
21,Paul of Venice,stanford.library.sydney.edu.au/entries/paul-venice/index.html,What is the need for further and higher activity on the part of the soul?,"in order to have the concept of man, there is need of a further and higher activity on the part of the soul.","In Nicoletti’s view the phantasm is a representation of the thing which started the process of knowing. The intentio singularis vaga still contains a sort of logical description of the generic matter which the singular thing is made of. For example, when we apprehend Socrates as a man, we know human essence just as instantiated by a singular item, and not in itself, as a specific type. In order to have the concept of man, there is need of a further and higher activity on the part of the soul. This further activity is the proper action of the active intellect.",7.0,7.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
23,Paul of Venice,stanford.library.sydney.edu.au/entries/paul-venice/index.html,To what do forms signified by the subject - term of a proposition and the predicate - term share at least one of their substrates?,to speak of identical predication it is sufficient that the form signified by the subject-term of a  proposition and the formsignified by  the predicate-term share at least one of their substrates of existence.,To speak of identical predication it is sufficient that the form signified by the subject-term of a  proposition and the formSignified by  the predicate-term share at least one of their substrates of existence. This is the case for propositions like ‘Man is  animal’ and ‘The universal-man is something white’ (‘Homo in communi est album’). One speaks of formal predication in two cases:  ‘The universal-man is something white’ or ‘He is a man.’,4.0,3.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': what, 'tag': 'WP'}]",,True,"[{'text': 'at least one', 'label': 'CARDINAL'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
24,Paul of Venice,stanford.library.sydney.edu.au/entries/paul-venice/index.html,The essence of a thing is different from its being?,the essence of a thing is formally different from its real being and from its essential being.,"Paul: The essence and being of any creature are not really distinct from each other. The essence of a thing is formally different from its real being and from its essential being. Specific and generic essences can keep on being even though no individual instantiates them, but in this case they do not have any actual existence. From that point of view, Socrates being a man is in reality Socrates himself considered together with all the properties of which he is the bearer. The proposition identifies only one of these properties, that signified by the predicate-term.",6.0,4.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,[],,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
25,Paul of Venice,stanford.library.sydney.edu.au/entries/paul-venice/index.html,"According to the italian master , what are ideas self - subsistent?","in the commentary on the metaphysics, the italian master, after denying that the ideas are self-subsistent entities, as plato thought, maintains that the meaning of the term ‘idea’ is twofold.","In the commentary on the Metaphysics, the Italian master, after denying that the ideas are self-subsistent entities, as Plato thought, maintains that the meaning of the term ‘idea’ is twofold. From these definitions, which he considers consonant with the teaching of Aristotle and Averroes, Paul derives four consequences or theses, which, taken together, represent the very core of his theory of divine ideas. Paul: An idea is a specific essence existing in God’s mind as a causal model for the production of something.",8.0,3.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Put a space after the comma, but not before the comma', 'shortMessage': '', 'replacements': [{'value': ','}], 'offset': 31, 'length': 2, 'context': {'text': 'According to the italian master , what are ideas self - subsistent?', 'offset': 31, 'length': 2}, 'sentence': 'According to the italian master , what are ideas self - subsistent?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'COMMA_PARENTHESIS_WHITESPACE', 'description': 'Use of whitespace before comma and before/after parentheses', 'issueType': 'whitespace', 'category': {'id': 'TYPOGRAPHY', 'name': 'Typography'}}}, {'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'subsistence'}, {'value': 'subsisted'}, {'value': 'subsisting'}], 'offset': 56, 'length': 10, 'context': {'text': '... italian master , what are ideas self - subsistent?', 'offset': 43, 'length': 10}, 'sentence': 'According to the italian master , what are ideas self - subsistent?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}]}","['TYPOGRAPHY', 'TYPOS']",True,"[{'token': what, 'tag': 'WP'}]",,True,"[{'text': 'italian', 'label': 'NORP'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
26,Paul of Venice,stanford.library.sydney.edu.au/entries/paul-venice/index.html,What does the italian master do to the idea of ideas?,"in the commentary on the metaphysics, the italian master, after denying that the ideas are self-subsistent entities, as plato thought, maintains that the meaning of the term ‘idea’ is twofold.","In the commentary on the Metaphysics, the Italian master, after denying that the ideas are self-subsistent entities, as Plato thought, maintains that the meaning of the term ‘idea’ is twofold. From these definitions, which he considers consonant with the teaching of Aristotle and Averroes, Paul derives four consequences or theses, which, taken together, represent the very core of his theory of divine ideas. Paul: An idea is a specific essence existing in God’s mind as a causal model for the production of something.",8.0,3.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,"[{'text': 'italian', 'label': 'NORP'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
27,Paul of Venice,stanford.library.sydney.edu.au/entries/paul-venice/index.html,What is indirectly connected to the intelligible species by means of?,"since the intelligible species is directly connected with the essence of a thing and indirectly, by means of the phantasm, with the singular thing itself.","In the extramental world universal essences and individual things come together, since they are really identical and only formally distinct. In a certain way they are two different aspects of the same thing. This fact explains what happens in the process of knowledge according to Paul. Since the intelligible species is directly connected with the essence of a thing and indirectly, by means of the phantasm, with the singular thing itself. Our intellect grasps the universal essence and the individual thing at the same time, so that both are the primary objects of our mind.",7.0,13.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
28,Paul of Venice,stanford.library.sydney.edu.au/entries/paul-venice/index.html,Which species is directly connected to the essence of a thing?,"since the intelligible species is directly connected with the essence of a thing and indirectly, by means of the phantasm, with the singular thing itself.","In the extramental world universal essences and individual things come together, since they are really identical and only formally distinct. In a certain way they are two different aspects of the same thing. This fact explains what happens in the process of knowledge according to Paul. Since the intelligible species is directly connected with the essence of a thing and indirectly, by means of the phantasm, with the singular thing itself. Our intellect grasps the universal essence and the individual thing at the same time, so that both are the primary objects of our mind.",7.0,13.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': Which, 'tag': 'WDT'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
31,Paul of Venice,stanford.library.sydney.edu.au/entries/paul-venice/index.html,What does the direct and adequate objects of propositions make them?,"in his commentary on the categories, paul explains that the direct and adequate objects of propositions, which make them true, are molecular things  existing outside the soul.","In his commentary on the Categories, Paul explains that the direct and adequate objects of propositions, which make them true, are molecular things  existing outside the soul. Such entities are complexe significabilia, the significata of propositions. The first type of truth is the measure of the conformity  which all the things have in relation to their corresponding ideas in the mind of God, from which they derive. The second type is also a real property of extramental things, which measures their various degrees of disposition to be apprehended by our intellect.",5.0,13.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
33,Paul of Venice,stanford.library.sydney.edu.au/entries/paul-venice/index.html,"According to paul , what do the ten categories modulate according to?","according to paul, being is univocally shared by everything real, since it is the stuff that the ten categories modulate according to their own essence.","According to Paul, being is univocally shared by everything real, since it is the stuff that the ten categories modulate according to their own essence. In view of this position, Paul maintains no real distinction between essence and being. Like Duns Scotus and Wyclif, Paul speaks of a formal difference (or difference of reason) between essence  and being in creatures. The essence and the essential being of a thing are one and the same entity considered from two distinct points of view, intensionally and extensionally.",6.0,5.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'Paul'}, {'value': 'haul'}, {'value': 'Gaul'}, {'value': 'Paula'}, {'value': 'Saul'}, {'value': 'pal'}, {'value': 'Pauli'}, {'value': 'Raul'}, {'value': 'pall'}, {'value': 'maul'}, {'value': 'pail'}, {'value': 'pawl'}, {'value': 'AUL'}, {'value': 'PAL'}, {'value': 'PUL'}], 'offset': 13, 'length': 4, 'context': {'text': 'According to paul , what do the ten categories modulate a...', 'offset': 13, 'length': 4}, 'sentence': 'According to paul , what do the ten categories modulate according to?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}, {'message': 'Put a space after the comma, but not before the comma', 'shortMessage': '', 'replacements': [{'value': ','}], 'offset': 17, 'length': 2, 'context': {'text': 'According to paul , what do the ten categories modulate acc...', 'offset': 17, 'length': 2}, 'sentence': 'According to paul , what do the ten categories modulate according to?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'COMMA_PARENTHESIS_WHITESPACE', 'description': 'Use of whitespace before comma and before/after parentheses', 'issueType': 'whitespace', 'category': {'id': 'TYPOGRAPHY', 'name': 'Typography'}}}]}","['TYPOS', 'TYPOGRAPHY']",True,"[{'token': what, 'tag': 'WP'}]",,True,"[{'text': 'ten', 'label': 'CARDINAL'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
34,Paul of Venice,stanford.library.sydney.edu.au/entries/paul-venice/index.html,"According to paul , being is univocally shared by everything?","according to paul, being is univocally shared by everything real, since it is the stuff that the ten categories modulate according to their own essence.","According to Paul, being is univocally shared by everything real, since it is the stuff that the ten categories modulate according to their own essence. In view of this position, Paul maintains no real distinction between essence and being. Like Duns Scotus and Wyclif, Paul speaks of a formal difference (or difference of reason) between essence  and being in creatures. The essence and the essential being of a thing are one and the same entity considered from two distinct points of view, intensionally and extensionally.",6.0,5.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'Paul'}, {'value': 'haul'}, {'value': 'Gaul'}, {'value': 'Paula'}, {'value': 'Saul'}, {'value': 'pal'}, {'value': 'Pauli'}, {'value': 'Raul'}, {'value': 'pall'}, {'value': 'maul'}, {'value': 'pail'}, {'value': 'pawl'}, {'value': 'AUL'}, {'value': 'PAL'}, {'value': 'PUL'}], 'offset': 13, 'length': 4, 'context': {'text': 'According to paul , being is univocally shared by everyth...', 'offset': 13, 'length': 4}, 'sentence': 'According to paul , being is univocally shared by everything?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}, {'message': 'Put a space after the comma, but not before the comma', 'shortMessage': '', 'replacements': [{'value': ','}], 'offset': 17, 'length': 2, 'context': {'text': 'According to paul , being is univocally shared by everythin...', 'offset': 17, 'length': 2}, 'sentence': 'According to paul , being is univocally shared by everything?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'COMMA_PARENTHESIS_WHITESPACE', 'description': 'Use of whitespace before comma and before/after parentheses', 'issueType': 'whitespace', 'category': {'id': 'TYPOGRAPHY', 'name': 'Typography'}}}, {'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'uni vocally'}], 'offset': 29, 'length': 10, 'context': {'text': 'According to paul , being is univocally shared by everything?', 'offset': 29, 'length': 10}, 'sentence': 'According to paul , being is univocally shared by everything?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}]}","['TYPOS', 'TYPOGRAPHY', 'TYPOS']",True,[],,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
35,Paul of Venice,stanford.library.sydney.edu.au/entries/paul-venice/index.html,The second type of extramental things measures the various degrees of disposition to be apprehended by what?,"the second type is also a real property of extramental things, which measures their various degrees of disposition to be apprehended by our intellect.","In his commentary on the Categories, Paul explains that the direct and adequate objects of propositions, which make them true, are molecular things  existing outside the soul. Such entities are complexe significabilia, the significata of propositions. The first type of truth is the measure of the conformity  which all the things have in relation to their corresponding ideas in the mind of God, from which they derive. The second type is also a real property of extramental things, which measures their various degrees of disposition to be apprehended by our intellect.",5.0,13.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'extra mental'}], 'offset': 19, 'length': 11, 'context': {'text': 'The second type of extramental things measures the various degrees of ...', 'offset': 19, 'length': 11}, 'sentence': 'The second type of extramental things measures the various degrees of disposition to be apprehended by what?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}]}",['TYPOS'],False,"[{'token': what, 'tag': 'WP'}]",,True,"[{'text': 'second', 'label': 'ORDINAL'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
